64,64,64
0.1,0.185,0.25
0.125,0.165,0.225
0.425,0.225,0.27
0.27,0.23,0.3
0.34,0.145,0.235
0.9,0.9,0.9
0.3,0.255,0.335
0.47,0.27,0.37
0,0,0
2.93,2.375,2.885
