16,16,16
0.265,0.285,0.29
0.305,0.215,0.24
0.39,0.28,0.32
0.38,0.3,0.32
0.38,0.255,0.29
0.53,0.535,0.525
0.385,0.3,0.32
0.775,0.53,0.33
0,0,0
