4,8,16,32,64
0.48,0.376,0.258,0.152,0.12
0.466,0.35,0.21,0.142,0.12
0.47,0.37,0.272,0.264,0.228
0.498,0.408,0.316,0.278,0.244
0.468,0.334,0.236,0.204,0.164
0.682,0.294,0.266,0.322,0.9
0.63,0.488,0.296,0.26,0.206
0.458,0.33,0.338,0.308,0.29
0,0,0,0,0
