4,8,16,32,64
0.424,0.274,0.226,0.182,0.156
0.434,0.266,0.198,0.172,0.156
0.478,0.312,0.268,0.25,0.28
0.45,0.322,0.29,0.276,0.286
0.424,0.29,0.226,0.224,0.246
0.44,0.366,0.294,0.448,0.9
0.604,0.3,0.272,0.244,0.272
0.428,0.266,0.39,0.374,0.378
0,0,0,0,0
