4,8,16,32,64
0.466,0.254,0.136,0.122,0.098
0.434,0.268,0.15,0.136,0.104
0.512,0.408,0.312,0.318,0.322
0.506,0.44,0.334,0.314,0.282
0.488,0.392,0.304,0.294,0.294
0.428,0.324,0.456,0.592,0.9
0.616,0.554,0.36,0.334,0.316
0.482,0.382,0.558,0.748,0.446
0,0,0,0,0
