4,8,16,32,64
0.396,0.34,0.232,0.232,0.16
0.376,0.314,0.218,0.23,0.158
0.432,0.394,0.376,0.352,0.352
0.432,0.396,0.384,0.34,0.296
0.424,0.39,0.342,0.316,0.338
0.356,0.446,0.394,0.42,0.9
0.552,0.484,0.456,0.378,0.284
0.398,0.36,0.386,0.588,0.502
0,0,0,0,0
