4,8,16,32,64
0.56,0.35,0.28,0.22,0.21
0.48,0.34,0.27,0.22,0.22
0.46,0.44,0.45,0.64,0.51
0.47,0.4,0.32,0.32,0.33
0.47,0.43,0.43,0.61,0.73
0.7,0.68,0.74,0.9,0.9
0.56,0.46,0.33,0.42,0.36
0.52,0.52,0.56,0.66,0.52
0,0,0,0,0
