4,8,16,32,64
0.3,0.19,0.14,0.15,0.13
0.31,0.23,0.17,0.16,0.14
0.41,0.29,0.39,0.6,0.66
0.4,0.31,0.35,0.31,0.29
0.38,0.27,0.35,0.6,0.62
0.71,0.47,0.57,0.9,0.9
0.42,0.36,0.3,0.33,0.23
0.61,0.44,0.38,0.63,0.64
0,0,0,0,0
