4,8,16,32,64
0.68,0.55,0.32,0.3,0.23
0.62,0.51,0.32,0.28,0.22
0.63,0.54,0.5,0.62,0.62
0.61,0.52,0.43,0.34,0.34
0.64,0.51,0.47,0.58,0.78
0.76,0.65,0.45,0.9,0.9
0.81,0.54,0.34,0.4,0.33
0.69,0.74,0.56,0.68,0.59
0,0,0,0,0
