4,8,16,32,64
0.545,0.465,0.375,0.24,0.19
0.56,0.415,0.335,0.255,0.2
0.56,0.42,0.425,0.33,0.475
0.48,0.42,0.355,0.265,0.23
0.535,0.365,0.355,0.27,0.405
0.565,0.61,0.55,0.9,0.9
0.66,0.545,0.4,0.33,0.28
0.54,0.525,0.48,0.455,0.565
0,0,0,0,0
