4,8,16,32,64
0.54,0.45,0.285,0.26,0.2
0.48,0.41,0.27,0.245,0.19
0.535,0.485,0.335,0.365,0.58
0.505,0.455,0.305,0.26,0.215
0.53,0.43,0.265,0.29,0.465
0.63,0.545,0.525,0.9,0.9
0.73,0.45,0.345,0.31,0.26
0.515,0.555,0.415,0.44,0.605
0,0,0,0,0
