4,8,16,32,64
0.405,0.245,0.13,0.14,0.135
0.385,0.285,0.135,0.16,0.14
0.475,0.42,0.34,0.465,0.595
0.48,0.435,0.33,0.33,0.27
0.435,0.365,0.26,0.33,0.495
0.705,0.625,0.53,0.9,0.9
0.515,0.425,0.38,0.325,0.325
0.42,0.495,0.475,0.5,0.625
0,0,0,0,0
