4,8,16,32,64
0.39,0.22,0.15,0.127,0.112
0.39,0.223,0.144,0.131,0.107
0.461,0.298,0.249,0.197,0.218
0.444,0.317,0.268,0.264,0.279
0.427,0.286,0.207,0.183,0.195
0.469,0.271,0.176,0.233,0.336
0.532,0.357,0.261,0.209,0.216
0.415,0.267,0.311,0.391,0.294
0,0,0,0,0
