4,8,16,32,64
0.328,0.2,0.136,0.101,0.101
0.325,0.201,0.127,0.101,0.11
0.379,0.252,0.167,0.144,0.153
0.352,0.257,0.216,0.197,0.19
0.335,0.208,0.139,0.104,0.116
0.361,0.228,0.123,0.173,0.331
0.491,0.278,0.174,0.148,0.152
0.339,0.193,0.203,0.18,0.186
0,0,0,0,0
