4,8,16,32,64
0.315,0.166,0.087,0.066,0.059
0.316,0.165,0.093,0.071,0.062
0.378,0.255,0.218,0.176,0.17
0.377,0.264,0.241,0.21,0.198
0.372,0.228,0.166,0.147,0.13
0.306,0.159,0.141,0.307,0.437
0.503,0.271,0.222,0.192,0.158
0.336,0.218,0.274,0.522,0.216
0,0,0,0,0
