4,8,16,32,64
0.459,0.297,0.206,0.172,0.114
0.451,0.288,0.2,0.156,0.114
0.461,0.351,0.322,0.291,0.251
0.476,0.395,0.38,0.345,0.292
0.468,0.356,0.312,0.267,0.228
0.436,0.306,0.244,0.307,0.304
0.624,0.426,0.388,0.292,0.268
0.463,0.33,0.287,0.346,0.399
0,0,0,0,0
